Entity,Code,Day,total_vaccinations
Panama,PAN,2021-12-26,6193744
Panama,PAN,2022-01-02,6245648
Panama,PAN,2022-01-09,6410766
Panama,PAN,2022-01-16,6558918
Panama,PAN,2022-01-23,6861327
Panama,PAN,2022-01-30,7040071
Panama,PAN,2022-02-06,7210528
Panama,PAN,2022-02-13,7326028
Panama,PAN,2022-02-20,7471181
Panama,PAN,2022-02-27,7544898
Panama,PAN,2022-03-06,7636945
Panama,PAN,2022-03-10,7731977
Panama,PAN,2022-03-11,7737902
Panama,PAN,2022-03-16,7775051
Panama,PAN,2022-03-18,7789018
Panama,PAN,2022-03-23,7869265
Panama,PAN,2022-03-25,7889044
Panama,PAN,2022-03-30,7930788
Panama,PAN,2022-04-01,7945389
Panama,PAN,2022-04-08,7973312
Panama,PAN,2022-04-15,7995825
Panama,PAN,2022-04-22,8012183
Panama,PAN,2022-04-29,8057560
Panama,PAN,2022-05-06,8079415
Panama,PAN,2022-05-13,8138086
Panama,PAN,2022-05-20,8167735
Panama,PAN,2022-05-27,8216856
Panama,PAN,2022-06-03,8242621
Panama,PAN,2022-06-08,8279995
Panama,PAN,2022-06-10,8288767
Panama,PAN,2022-06-15,8320768
Panama,PAN,2022-06-17,8326845
Panama,PAN,2022-06-22,8327773
Panama,PAN,2022-06-24,8358729
Panama,PAN,2022-07-01,8366229
Panama,PAN,2022-07-07,8389315
Panama,PAN,2022-07-08,8415997
Panama,PAN,2022-07-15,8449454
Panama,PAN,2022-07-29,8484779
Panama,PAN,2022-08-05,8517984
Panama,PAN,2022-08-19,8538113
Panama,PAN,2022-09-02,8553279
Panama,PAN,2022-09-09,8581558
Panama,PAN,2022-09-16,8596144
Panama,PAN,2022-09-30,8622442
Panama,PAN,2022-10-14,8645001
Panama,PAN,2022-10-28,8654073
Panama,PAN,2022-11-11,8671222
Panama,PAN,2022-12-02,8674471
Panama,PAN,2022-12-22,8688567
Panama,PAN,2023-01-03,8696911
Panama,PAN,2023-01-20,8705166
Panama,PAN,2023-01-27,8720218
Panama,PAN,2023-02-03,8729975
Panama,PAN,2023-02-10,8756680
Panama,PAN,2023-03-10,8778943
Panama,PAN,2023-04-21,8869423
Panama,PAN,2023-05-12,8893001
Papua New Guinea,PNG,2021-03-30,0
Papua New Guinea,PNG,2021-04-13,197
Papua New Guinea,PNG,2021-04-20,1081
Papua New Guinea,PNG,2021-04-27,1508
Papua New Guinea,PNG,2021-05-04,3000
Papua New Guinea,PNG,2021-05-18,8921
Papua New Guinea,PNG,2021-05-25,16459
Papua New Guinea,PNG,2021-06-01,30000
Papua New Guinea,PNG,2021-06-08,30425
Papua New Guinea,PNG,2021-06-15,40736
Papua New Guinea,PNG,2021-06-21,44327
Papua New Guinea,PNG,2021-06-29,49333
Papua New Guinea,PNG,2021-07-13,61688
Papua New Guinea,PNG,2021-07-27,83123
Papua New Guinea,PNG,2021-08-02,100409
Papua New Guinea,PNG,2021-08-16,113052
Papua New Guinea,PNG,2021-08-31,127334
Papua New Guinea,PNG,2021-09-07,134444
Papua New Guinea,PNG,2021-09-14,154710
Papua New Guinea,PNG,2021-09-28,165070
Papua New Guinea,PNG,2021-10-05,194962
Papua New Guinea,PNG,2021-10-25,290513
Papua New Guinea,PNG,2021-11-22,435991
Papua New Guinea,PNG,2021-11-30,467166
Papua New Guinea,PNG,2021-12-13,498598
Papua New Guinea,PNG,2021-12-20,504018
Papua New Guinea,PNG,2022-01-04,510910
Papua New Guinea,PNG,2022-01-11,515459
Papua New Guinea,PNG,2022-01-18,516457
Papua New Guinea,PNG,2022-01-24,521934
Papua New Guinea,PNG,2022-01-31,522939
Papua New Guinea,PNG,2022-02-07,530320
Papua New Guinea,PNG,2022-02-14,534612
Papua New Guinea,PNG,2022-02-21,542857
Papua New Guinea,PNG,2022-02-28,547855
Papua New Guinea,PNG,2022-03-07,560915
Papua New Guinea,PNG,2022-03-14,561863
Papua New Guinea,PNG,2022-03-28,574716
Papua New Guinea,PNG,2022-04-18,586000
Papua New Guinea,PNG,2022-05-23,587340
Papua New Guinea,PNG,2022-06-06,602174
Papua New Guinea,PNG,2022-06-27,615156
Papua New Guinea,PNG,2022-07-11,619590
Papua New Guinea,PNG,2022-07-18,622452
Papua New Guinea,PNG,2022-07-25,623255
Papua New Guinea,PNG,2022-08-08,644840
Papua New Guinea,PNG,2022-08-15,647736
Papua New Guinea,PNG,2022-08-29,651602
Papua New Guinea,PNG,2022-09-12,661244
Papua New Guinea,PNG,2022-09-19,663717
Papua New Guinea,PNG,2022-09-26,672183
Papua New Guinea,PNG,2022-10-10,673966
Papua New Guinea,PNG,2022-10-17,676996
Papua New Guinea,PNG,2022-10-24,679200
Papua New Guinea,PNG,2022-10-31,681413
Papua New Guinea,PNG,2022-11-07,684024
Papua New Guinea,PNG,2022-11-14,687220
Papua New Guinea,PNG,2022-11-21,693524
Papua New Guinea,PNG,2022-11-28,698357
Papua New Guinea,PNG,2022-12-05,700257
Papua New Guinea,PNG,2023-01-04,711981
Papua New Guinea,PNG,2023-01-16,713099
Papua New Guinea,PNG,2023-01-31,715322
Papua New Guinea,PNG,2023-02-20,717736
Papua New Guinea,PNG,2023-02-27,720453
Papua New Guinea,PNG,2023-03-06,724578
Papua New Guinea,PNG,2023-03-13,725729
Papua New Guinea,PNG,2023-03-20,728951
Papua New Guinea,PNG,2023-04-03,732916
Papua New Guinea,PNG,2023-04-11,733363
Papua New Guinea,PNG,2023-05-01,737695
Paraguay,PRY,2021-02-22,200
Paraguay,PRY,2021-02-23,546
Paraguay,PRY,2021-02-24,1001
Paraguay,PRY,2021-02-25,1361
Paraguay,PRY,2021-02-26,1521
Paraguay,PRY,2021-02-28,1522
Paraguay,PRY,2021-03-01,1523
Paraguay,PRY,2021-03-02,1634
Paraguay,PRY,2021-03-03,1702
Paraguay,PRY,2021-03-04,1733
Paraguay,PRY,2021-03-05,1783
Paraguay,PRY,2021-03-06,1784
Paraguay,PRY,2021-03-08,1884
Paraguay,PRY,2021-03-09,1934
Paraguay,PRY,2021-03-10,2895
Paraguay,PRY,2021-03-11,4726
Paraguay,PRY,2021-03-12,7864
Paraguay,PRY,2021-03-13,9932
Paraguay,PRY,2021-03-14,11667
Paraguay,PRY,2021-03-15,12103
Paraguay,PRY,2021-03-16,13129
Paraguay,PRY,2021-03-17,14007
Paraguay,PRY,2021-03-18,14545
Paraguay,PRY,2021-03-19,14785
Paraguay,PRY,2021-03-20,14790
Paraguay,PRY,2021-03-21,14793
Paraguay,PRY,2021-03-22,14821
Paraguay,PRY,2021-03-23,19062
Paraguay,PRY,2021-03-24,24815
Paraguay,PRY,2021-03-25,30791
Paraguay,PRY,2021-03-26,35917
Paraguay,PRY,2021-03-27,38279
Paraguay,PRY,2021-03-28,39227
Paraguay,PRY,2021-03-29,42575
Paraguay,PRY,2021-03-30,44982
Paraguay,PRY,2021-03-31,46348
Paraguay,PRY,2021-04-01,46419
Paraguay,PRY,2021-04-03,46728
Paraguay,PRY,2021-04-04,46731
Paraguay,PRY,2021-04-05,47292
Paraguay,PRY,2021-04-06,47970
Paraguay,PRY,2021-04-07,49365
Paraguay,PRY,2021-04-08,51527
Paraguay,PRY,2021-04-09,53967
Paraguay,PRY,2021-04-10,56053
Paraguay,PRY,2021-04-11,57754
Paraguay,PRY,2021-04-12,62422
Paraguay,PRY,2021-04-13,70770
Paraguay,PRY,2021-04-14,78722
Paraguay,PRY,2021-04-15,85894
Paraguay,PRY,2021-04-16,91464
Paraguay,PRY,2021-04-17,92691
Paraguay,PRY,2021-04-18,93056
Paraguay,PRY,2021-04-19,95615
Paraguay,PRY,2021-04-20,97806
Paraguay,PRY,2021-04-21,99599
Paraguay,PRY,2021-04-22,101290
Paraguay,PRY,2021-04-23,102677
Paraguay,PRY,2021-04-24,102933
Paraguay,PRY,2021-04-25,103070
Paraguay,PRY,2021-04-26,104139
Paraguay,PRY,2021-04-27,109255
Paraguay,PRY,2021-04-28,116585
Paraguay,PRY,2021-04-29,126375
Paraguay,PRY,2021-04-30,134680
Paraguay,PRY,2021-05-01,135374
Paraguay,PRY,2021-05-02,135915
Paraguay,PRY,2021-05-03,143597
Paraguay,PRY,2021-05-04,151011
Paraguay,PRY,2021-05-05,158538
Paraguay,PRY,2021-05-06,164978
Paraguay,PRY,2021-05-07,170832
Paraguay,PRY,2021-05-08,171954
Paraguay,PRY,2021-05-09,172797
Paraguay,PRY,2021-05-10,184880
Paraguay,PRY,2021-05-11,199199
Paraguay,PRY,2021-05-12,214439
Paraguay,PRY,2021-05-13,232673
Paraguay,PRY,2021-05-14,242213
Paraguay,PRY,2021-05-15,244012
Paraguay,PRY,2021-05-16,246156
Paraguay,PRY,2021-05-17,258364
Paraguay,PRY,2021-05-18,279316
Paraguay,PRY,2021-05-19,299231
Paraguay,PRY,2021-05-20,318803
Paraguay,PRY,2021-05-21,335822
Paraguay,PRY,2021-05-22,344560
Paraguay,PRY,2021-05-23,344679
Paraguay,PRY,2021-05-24,353582
Paraguay,PRY,2021-05-25,364261
Paraguay,PRY,2021-05-26,379957
Paraguay,PRY,2021-05-27,398806
Paraguay,PRY,2021-05-28,414365
Paraguay,PRY,2021-05-29,417613
Paraguay,PRY,2021-05-30,418574
Paraguay,PRY,2021-05-31,436936
Paraguay,PRY,2021-06-01,453294
Paraguay,PRY,2021-06-02,468574
Paraguay,PRY,2021-06-03,484707
Paraguay,PRY,2021-06-04,500838
Paraguay,PRY,2021-06-05,506340
Paraguay,PRY,2021-06-06,507894
Paraguay,PRY,2021-06-07,523447
Paraguay,PRY,2021-06-08,536151
Paraguay,PRY,2021-06-09,548438
Paraguay,PRY,2021-06-10,563565
Paraguay,PRY,2021-06-11,579647
Paraguay,PRY,2021-06-12,603497
Paraguay,PRY,2021-06-13,629791
Paraguay,PRY,2021-06-14,657479
Paraguay,PRY,2021-06-15,681847
Paraguay,PRY,2021-06-16,702008
Paraguay,PRY,2021-06-17,730179
Paraguay,PRY,2021-06-18,751509
Paraguay,PRY,2021-06-19,756172
Paraguay,PRY,2021-06-20,757066
Paraguay,PRY,2021-06-21,783408
Paraguay,PRY,2021-06-22,809524
Paraguay,PRY,2021-06-23,836174
Paraguay,PRY,2021-06-24,848192
Paraguay,PRY,2021-06-25,865093
Paraguay,PRY,2021-06-26,871066
Paraguay,PRY,2021-06-27,873949
Paraguay,PRY,2021-06-28,897683
Paraguay,PRY,2021-06-29,917170
Paraguay,PRY,2021-06-30,936503
Paraguay,PRY,2021-07-01,965924
Paraguay,PRY,2021-07-02,985554
Paraguay,PRY,2021-07-03,1017969
Paraguay,PRY,2021-07-04,1060147
Paraguay,PRY,2021-07-05,1101032
Paraguay,PRY,2021-07-06,1152330
Paraguay,PRY,2021-07-07,1209588
Paraguay,PRY,2021-07-08,1227517
Paraguay,PRY,2021-07-09,1245458
Paraguay,PRY,2021-07-10,1246075
Paraguay,PRY,2021-07-11,1246213
Paraguay,PRY,2021-07-12,1346377
Paraguay,PRY,2021-07-13,1453983
Paraguay,PRY,2021-07-14,1570665
Paraguay,PRY,2021-07-15,1661158
Paraguay,PRY,2021-07-16,1740542
Paraguay,PRY,2021-07-17,1757174
Paraguay,PRY,2021-07-18,1764680
Paraguay,PRY,2021-07-19,1860944
Paraguay,PRY,2021-07-20,1911936
Paraguay,PRY,2021-07-21,2045055
Paraguay,PRY,2021-07-22,2186151
Paraguay,PRY,2021-07-23,2239190
Paraguay,PRY,2021-07-24,2288891
Paraguay,PRY,2021-07-25,2308046
Paraguay,PRY,2021-07-26,2427296
Paraguay,PRY,2021-07-27,2521582
Paraguay,PRY,2021-07-28,2593193
Paraguay,PRY,2021-07-29,2607031
Paraguay,PRY,2021-07-30,2615642
Paraguay,PRY,2021-07-31,2616835
Paraguay,PRY,2021-08-01,2616866
Paraguay,PRY,2021-08-02,2688388
Paraguay,PRY,2021-08-03,2754431
Paraguay,PRY,2021-08-04,2841656
Paraguay,PRY,2021-08-05,2908588
Paraguay,PRY,2021-08-06,2957986
Paraguay,PRY,2021-08-07,3017146
Paraguay,PRY,2021-08-08,3038751
Paraguay,PRY,2021-08-09,3100348
Paraguay,PRY,2021-08-10,3136259
Paraguay,PRY,2021-08-11,3242292
Paraguay,PRY,2021-08-12,3358681
Paraguay,PRY,2021-08-13,3435784
Paraguay,PRY,2021-08-14,3515083
Paraguay,PRY,2021-08-15,3559985
Paraguay,PRY,2021-08-16,3675208
Paraguay,PRY,2021-08-17,3770345
Paraguay,PRY,2021-08-18,3850053
Paraguay,PRY,2021-08-19,3864589
Paraguay,PRY,2021-08-20,3875222
Paraguay,PRY,2021-08-21,3876055
Paraguay,PRY,2021-08-22,3876106
Paraguay,PRY,2021-08-23,3885177
Paraguay,PRY,2021-08-24,3896898
Paraguay,PRY,2021-08-25,3914416
Paraguay,PRY,2021-08-26,3961197
Paraguay,PRY,2021-08-27,4013624
Paraguay,PRY,2021-08-28,4014209
Paraguay,PRY,2021-08-29,4014226
Paraguay,PRY,2021-08-30,4036572
Paraguay,PRY,2021-08-31,4059098
Paraguay,PRY,2021-09-01,4083148
Paraguay,PRY,2021-09-02,4085003
Paraguay,PRY,2021-09-03,4089382
Paraguay,PRY,2021-09-04,4095680
Paraguay,PRY,2021-09-05,4095681
Paraguay,PRY,2021-09-10,4271051
Paraguay,PRY,2021-09-17,4401222
Paraguay,PRY,2021-09-24,4477723
Paraguay,PRY,2021-09-25,4488153
Paraguay,PRY,2021-10-01,4640590
Paraguay,PRY,2021-10-08,4836914
Paraguay,PRY,2021-10-15,4926677
Paraguay,PRY,2021-10-22,5165112
Paraguay,PRY,2021-10-29,5289785
Paraguay,PRY,2021-11-05,5316775
Paraguay,PRY,2021-11-12,5746121
Paraguay,PRY,2021-11-19,5921882
Paraguay,PRY,2021-11-29,6060065
Paraguay,PRY,2021-12-03,6216388
Paraguay,PRY,2021-12-10,6324638
Paraguay,PRY,2021-12-17,6489760
Paraguay,PRY,2021-12-23,6640918
Paraguay,PRY,2021-12-29,6833614
Paraguay,PRY,2022-01-07,7088227
Paraguay,PRY,2022-01-14,7281308
Paraguay,PRY,2022-01-21,7410811
Paraguay,PRY,2022-01-28,7478535
Paraguay,PRY,2022-02-04,7669087
Paraguay,PRY,2022-02-11,7854618
Paraguay,PRY,2022-02-18,7977415
Paraguay,PRY,2022-02-25,8070750
Paraguay,PRY,2022-03-02,8124983
Paraguay,PRY,2022-03-04,8183512
Paraguay,PRY,2022-03-11,8218163
Paraguay,PRY,2022-03-16,8298325
Paraguay,PRY,2022-03-18,8375280
Paraguay,PRY,2022-03-25,8428214
Paraguay,PRY,2022-04-01,8472594
Paraguay,PRY,2022-04-15,8621956
Paraguay,PRY,2022-05-13,8677904
Paraguay,PRY,2022-05-27,8765455
Paraguay,PRY,2022-06-08,8798904
Paraguay,PRY,2022-06-10,8838289
Paraguay,PRY,2022-06-17,8889187
Paraguay,PRY,2022-06-24,8890636
Paraguay,PRY,2022-06-30,8918755
Paraguay,PRY,2022-07-01,8952310
Paraguay,PRY,2022-07-08,9079229
Paraguay,PRY,2022-07-15,9166555
Paraguay,PRY,2022-07-22,9215489
Paraguay,PRY,2022-07-29,9228436
Paraguay,PRY,2022-08-05,9257248
Paraguay,PRY,2022-08-12,9313856
Paraguay,PRY,2022-09-02,9332812
Paraguay,PRY,2022-09-09,9386134
Paraguay,PRY,2022-09-30,9390960
Paraguay,PRY,2022-10-07,9398544
Paraguay,PRY,2022-10-14,9407422
Paraguay,PRY,2022-10-21,9419313
Paraguay,PRY,2022-11-11,9449337
Paraguay,PRY,2022-11-18,9458873
Paraguay,PRY,2022-12-02,9475354
Paraguay,PRY,2022-12-09,9481519
Paraguay,PRY,2022-12-16,9486776
Paraguay,PRY,2023-01-03,9492529
Paraguay,PRY,2023-01-06,9505712
Paraguay,PRY,2023-01-12,9514267
Paraguay,PRY,2023-01-13,9524376
Paraguay,PRY,2023-01-20,9529244
Paraguay,PRY,2023-01-27,9538513
Paraguay,PRY,2023-02-10,9568675
Paraguay,PRY,2023-03-03,9602560
Paraguay,PRY,2023-03-10,9610340
Paraguay,PRY,2023-03-31,9621361
Paraguay,PRY,2023-04-21,9646975
Paraguay,PRY,2023-05-12,9745545
Peru,PER,2021-02-09,3858
Peru,PER,2021-02-10,20470
Peru,PER,2021-02-11,54594
Peru,PER,2021-02-12,86970
Peru,PER,2021-02-13,105842
Peru,PER,2021-02-14,111142
Peru,PER,2021-02-15,122638
Peru,PER,2021-02-16,130170
Peru,PER,2021-02-17,134129
Peru,PER,2021-02-18,141535
Peru,PER,2021-02-19,172076
Peru,PER,2021-02-20,198208
Peru,PER,2021-02-21,202769
Peru,PER,2021-02-22,233275
Peru,PER,2021-02-23,260663
Peru,PER,2021-02-24,283573
Peru,PER,2021-02-25,299459
Peru,PER,2021-02-26,315379
Peru,PER,2021-02-27,322183
Peru,PER,2021-02-28,323182
Peru,PER,2021-03-01,332486
Peru,PER,2021-03-02,341778
Peru,PER,2021-03-03,360239
Peru,PER,2021-03-04,393401
Peru,PER,2021-03-05,430524
Peru,PER,2021-03-06,450724
Peru,PER,2021-03-07,453346
Peru,PER,2021-03-08,484488
Peru,PER,2021-03-09,511756
Peru,PER,2021-03-10,529844
Peru,PER,2021-03-11,544359
Peru,PER,2021-03-12,571105
Peru,PER,2021-03-13,606991
Peru,PER,2021-03-14,610440
Peru,PER,2021-03-15,658594
Peru,PER,2021-03-16,706287
Peru,PER,2021-03-17,753173
Peru,PER,2021-03-18,796123
Peru,PER,2021-03-19,837921
Peru,PER,2021-03-20,862563
Peru,PER,2021-03-21,864284
Peru,PER,2021-03-22,881753
Peru,PER,2021-03-23,906725
Peru,PER,2021-03-24,928803
Peru,PER,2021-03-25,946646
Peru,PER,2021-03-26,968049
Peru,PER,2021-03-27,982472
Peru,PER,2021-03-28,984780
Peru,PER,2021-03-29,1002728
Peru,PER,2021-03-30,1029381
Peru,PER,2021-03-31,1054682
Peru,PER,2021-04-01,1061487
Peru,PER,2021-04-02,1065487
Peru,PER,2021-04-03,1074392
Peru,PER,2021-04-04,1076005
Peru,PER,2021-04-05,1092672
Peru,PER,2021-04-06,1123137
Peru,PER,2021-04-07,1154057
Peru,PER,2021-04-08,1199877
Peru,PER,2021-04-09,1235017
Peru,PER,2021-04-10,1248060
Peru,PER,2021-04-11,1248175
Peru,PER,2021-04-12,1262343
Peru,PER,2021-04-13,1284377
Peru,PER,2021-04-14,1307820
Peru,PER,2021-04-15,1331247
Peru,PER,2021-04-16,1372844
Peru,PER,2021-04-17,1417131
Peru,PER,2021-04-18,1448238
Peru,PER,2021-04-19,1459230
Peru,PER,2021-04-20,1475664
Peru,PER,2021-04-21,1495834
Peru,PER,2021-04-22,1506613
Peru,PER,2021-04-23,1535639
Peru,PER,2021-04-24,1565801
Peru,PER,2021-04-25,1581505
Peru,PER,2021-04-26,1601387
Peru,PER,2021-04-27,1631952
Peru,PER,2021-04-28,1683353
Peru,PER,2021-04-29,1741000
Peru,PER,2021-04-30,1840626
Peru,PER,2021-05-01,1906803
Peru,PER,2021-05-02,1955921
Peru,PER,2021-05-03,2020373
Peru,PER,2021-05-04,2044771
Peru,PER,2021-05-05,2069895
Peru,PER,2021-05-06,2111217
Peru,PER,2021-05-07,2159572
Peru,PER,2021-05-08,2243534
Peru,PER,2021-05-09,2302402
Peru,PER,2021-05-10,2359023
Peru,PER,2021-05-11,2414386
Peru,PER,2021-05-12,2483530
Peru,PER,2021-05-13,2565424
Peru,PER,2021-05-14,2674424
Peru,PER,2021-05-15,2749485
Peru,PER,2021-05-16,2787747
Peru,PER,2021-05-17,2847257
Peru,PER,2021-05-18,2916793
Peru,PER,2021-05-19,2997524
Peru,PER,2021-05-20,3084266
Peru,PER,2021-05-21,3247346
Peru,PER,2021-05-22,3379690
Peru,PER,2021-05-23,3469289
Peru,PER,2021-05-24,3591372
Peru,PER,2021-05-25,3692955
Peru,PER,2021-05-26,3789124
Peru,PER,2021-05-27,3906629
Peru,PER,2021-05-28,4059198
Peru,PER,2021-05-29,4190847
Peru,PER,2021-05-30,4256460
Peru,PER,2021-05-31,4369208
Peru,PER,2021-06-01,4483116
Peru,PER,2021-06-02,4598017
Peru,PER,2021-06-03,4663704
Peru,PER,2021-06-04,4701556
Peru,PER,2021-06-05,4722878
Peru,PER,2021-06-06,4725099
Peru,PER,2021-06-07,4756655
Peru,PER,2021-06-08,4975172
Peru,PER,2021-06-09,5182729
Peru,PER,2021-06-10,5414298
Peru,PER,2021-06-11,5640782
Peru,PER,2021-06-12,5805754
Peru,PER,2021-06-13,5890190
Peru,PER,2021-06-14,6005528
Peru,PER,2021-06-15,6137522
Peru,PER,2021-06-16,6253097
Peru,PER,2021-06-17,6394529
Peru,PER,2021-06-18,6569809
Peru,PER,2021-06-19,6684613
Peru,PER,2021-06-20,6718221
Peru,PER,2021-06-21,6831451
Peru,PER,2021-06-22,6973776
Peru,PER,2021-06-23,7103221
Peru,PER,2021-06-24,7189681
Peru,PER,2021-06-25,7317576
Peru,PER,2021-06-26,7400224
Peru,PER,2021-06-27,7451669
Peru,PER,2021-06-28,7508326
Peru,PER,2021-06-29,7609796
Peru,PER,2021-06-30,7792900
Peru,PER,2021-07-01,7995610
Peru,PER,2021-07-02,8204468
Peru,PER,2021-07-03,8403007
Peru,PER,2021-07-04,8539335
Peru,PER,2021-07-05,8728189
Peru,PER,2021-07-06,8943080
Peru,PER,2021-07-07,9115753
Peru,PER,2021-07-08,9275520
Peru,PER,2021-07-09,9440247
Peru,PER,2021-07-10,9709685
Peru,PER,2021-07-11,9891380
Peru,PER,2021-07-12,9999158
Peru,PER,2021-07-13,10111759
Peru,PER,2021-07-14,10261806
Peru,PER,2021-07-15,10462572
Peru,PER,2021-07-16,10691859
Peru,PER,2021-07-17,11001886
Peru,PER,2021-07-18,11181099
Peru,PER,2021-07-19,11279837
Peru,PER,2021-07-20,11383679
Peru,PER,2021-07-21,11543665
Peru,PER,2021-07-22,11738628
Peru,PER,2021-07-23,11987788
Peru,PER,2021-07-24,12377043
Peru,PER,2021-07-25,12685910
Peru,PER,2021-07-26,12764130
Peru,PER,2021-07-27,13020196
Peru,PER,2021-07-28,13136751
Peru,PER,2021-07-29,13202210
Peru,PER,2021-07-30,13368880
Peru,PER,2021-07-31,13645741
Peru,PER,2021-08-01,13856062
Peru,PER,2021-08-02,14005771
Peru,PER,2021-08-03,14146179
Peru,PER,2021-08-04,14308420
Peru,PER,2021-08-05,14481476
Peru,PER,2021-08-06,14767283
Peru,PER,2021-08-07,15265434
Peru,PER,2021-08-08,15628963
Peru,PER,2021-08-09,15735245
Peru,PER,2021-08-10,15860251
Peru,PER,2021-08-11,15980756
Peru,PER,2021-08-12,16099324
Peru,PER,2021-08-13,16217758
Peru,PER,2021-08-14,16453292
Peru,PER,2021-08-15,16651155
Peru,PER,2021-08-16,16731818
Peru,PER,2021-08-17,16833093
Peru,PER,2021-08-18,16923148
Peru,PER,2021-08-19,17025648
Peru,PER,2021-08-20,17177184
Peru,PER,2021-08-21,17494931
Peru,PER,2021-08-22,17727807
Peru,PER,2021-08-23,17809248
Peru,PER,2021-08-24,17886987
Peru,PER,2021-08-25,17979017
Peru,PER,2021-08-26,18086470
Peru,PER,2021-08-27,18260918
Peru,PER,2021-08-28,18725654
Peru,PER,2021-08-29,19135636
Peru,PER,2021-08-30,19153822
Peru,PER,2021-08-31,19274477
Peru,PER,2021-09-01,19431331
Peru,PER,2021-09-02,19618086
Peru,PER,2021-09-03,19833356
Peru,PER,2021-09-04,20199431
Peru,PER,2021-09-05,20471901
Peru,PER,2021-09-06,20613737
Peru,PER,2021-09-07,20827704
Peru,PER,2021-09-08,21182139
Peru,PER,2021-09-09,21533098
Peru,PER,2021-09-10,21948545
Peru,PER,2021-09-11,22552350
Peru,PER,2021-09-12,23044595
Peru,PER,2021-09-13,23255569
Peru,PER,2021-09-14,23558338
Peru,PER,2021-09-15,23812528
Peru,PER,2021-09-16,24150854
Peru,PER,2021-09-17,24459265
Peru,PER,2021-09-18,24951274
Peru,PER,2021-09-19,25256444
Peru,PER,2021-09-20,25388689
Peru,PER,2021-09-21,25590590
Peru,PER,2021-09-22,25775426
Peru,PER,2021-09-23,25946371
Peru,PER,2021-09-24,26144561
Peru,PER,2021-09-25,26557909
Peru,PER,2021-09-26,26886681
Peru,PER,2021-09-27,27093788
Peru,PER,2021-09-28,27333283
Peru,PER,2021-09-29,27646029
Peru,PER,2021-09-30,27961997
Peru,PER,2021-10-01,28253064
Peru,PER,2021-10-02,28831587
Peru,PER,2021-10-03,29318226
Peru,PER,2021-10-04,29585601
Peru,PER,2021-10-05,29883480
Peru,PER,2021-10-06,30166510
Peru,PER,2021-10-07,30439168
Peru,PER,2021-10-08,30651450
Peru,PER,2021-10-09,31030417
Peru,PER,2021-10-10,31274426
Peru,PER,2021-10-11,31455637
Peru,PER,2021-10-12,31698313
Peru,PER,2021-10-13,31927791
Peru,PER,2021-10-14,32154506
Peru,PER,2021-10-15,32398281
Peru,PER,2021-10-16,32748501
Peru,PER,2021-10-17,33038436
Peru,PER,2021-10-18,33245156
Peru,PER,2021-10-19,33451961
Peru,PER,2021-10-20,33634476
Peru,PER,2021-10-21,33802274
Peru,PER,2021-10-22,33957746
Peru,PER,2021-10-23,34219149
Peru,PER,2021-10-24,34423923
Peru,PER,2021-10-25,34548341
Peru,PER,2021-10-26,34667672
Peru,PER,2021-10-27,34782302
Peru,PER,2021-10-28,34911348
Peru,PER,2021-10-29,35041972
Peru,PER,2021-10-30,35353021
Peru,PER,2021-10-31,35609296
Peru,PER,2021-11-01,35715224
Peru,PER,2021-11-02,35852896
Peru,PER,2021-11-03,36024025
Peru,PER,2021-11-04,36267654
Peru,PER,2021-11-05,36568331
Peru,PER,2021-11-06,37018265
Peru,PER,2021-11-07,37341128
Peru,PER,2021-11-08,37549469
Peru,PER,2021-11-09,37774804
Peru,PER,2021-11-10,37992160
Peru,PER,2021-11-11,38192262
Peru,PER,2021-11-12,38368850
Peru,PER,2021-11-13,38622231
Peru,PER,2021-11-14,38845007
Peru,PER,2021-11-15,39020806
Peru,PER,2021-11-16,39218129
Peru,PER,2021-11-17,39414662
Peru,PER,2021-11-18,39609151
Peru,PER,2021-11-19,39804052
Peru,PER,2021-11-20,40150826
Peru,PER,2021-11-21,40467908
Peru,PER,2021-11-22,40675693
Peru,PER,2021-11-23,40896691
Peru,PER,2021-11-24,41108546
Peru,PER,2021-11-25,41357050
Peru,PER,2021-11-26,41671945
Peru,PER,2021-11-27,42137608
Peru,PER,2021-11-28,42510936
Peru,PER,2021-11-29,42796649
Peru,PER,2021-11-30,43074650
Peru,PER,2021-12-01,43350033
Peru,PER,2021-12-02,43645116
Peru,PER,2021-12-03,43929321
Peru,PER,2021-12-04,44267915
Peru,PER,2021-12-05,44523798
Peru,PER,2021-12-06,44754978
Peru,PER,2021-12-07,44992549
Peru,PER,2021-12-08,45164945
Peru,PER,2021-12-09,45422112
Peru,PER,2021-12-10,45769890
Peru,PER,2021-12-11,46181195
Peru,PER,2021-12-12,46503788
Peru,PER,2021-12-13,46814230
Peru,PER,2021-12-14,47140028
Peru,PER,2021-12-15,47439085
Peru,PER,2021-12-16,47680800
Peru,PER,2021-12-17,47917830
Peru,PER,2021-12-18,48150311
Peru,PER,2021-12-19,48332796
Peru,PER,2021-12-20,48601327
Peru,PER,2021-12-21,48980825
Peru,PER,2021-12-22,49319540
Peru,PER,2021-12-23,49568131
Peru,PER,2021-12-24,49649097
Peru,PER,2021-12-25,49683834
Peru,PER,2021-12-26,49871586
Peru,PER,2021-12-27,50187945
Peru,PER,2021-12-28,50517286
Peru,PER,2021-12-29,50802524
Peru,PER,2021-12-30,51022252
Peru,PER,2021-12-31,51093756
